Anio,Pagina,Tipo,SS/SN,Proyecto,codigo UCAP,Descripcion UCAP,Colocar,Quitar,Descripcion Normalizada,Fuente,Clave Consolidacion
2026,170,SN,1082892,SENDERO PEATONAL CL 48 BB # 122 -10 INT 126,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tabla 1 al 331_2026.pdf, pagina 170",5200270
2026,170,SN,1082892,SENDERO PEATONAL CL 48 BB # 122 -10 INT 126,5200231,"BR 1"" - 0.4M - 0°",2,,BR 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 170",5200231
2026,171,SN,1084383,SENDERO PEATONAL CL 64 B CR 94 C 16,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tabla 1 al 331_2026.pdf, pagina 171",5200270
2026,171,SN,1084383,SENDERO PEATONAL CL 64 B CR 94 C 16,5200232,"BR 1"" - 1.5M - 52°/0°",1,,BR 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 171",5200232
2026,172,SN,1085243,SENDERO PEATONAL CALLE 55F N° 3 21 (INT 324),5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tabla 1 al 331_2026.pdf, pagina 172",5200270
2026,172,SN,1085243,SENDERO PEATONAL CALLE 55F N° 3 21 (INT 324),5200231,"BR 1"" - 0.4M - 0°",2,,BR 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 172",5200231
2026,172,SN,1085243,SENDERO PEATONAL CALLE 55F N° 3 21 (INT 324),5200464,Cable Cu encauchetado 3X14 AWG,30,,CABLE CU ENCAUCHETADO 3X14 AWG,"Tabla 1 al 331_2026.pdf, pagina 172",5200464
2026,173,SN,1085412,CL 55 A CR 125 A - 96 INT 105,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tabla 1 al 331_2026.pdf, pagina 173",5200270
2026,173,SN,1085412,CL 55 A CR 125 A - 96 INT 105,5200231,"BR 1"" - 0.4M - 0°",1,1,BR 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 173",5200231
2026,173,SN,1085412,CL 55 A CR 125 A - 96 INT 105,R5200217,RET - LUM 70W,,1,RET - LUM 70W,"Tabla 1 al 331_2026.pdf, pagina 173",R5200217
2026,173,SN,1085412,CL 55 A CR 125 A - 96 INT 105,R5200201,RET - BOMB 70W,,1,RET - BOMB 70W,"Tabla 1 al 331_2026.pdf, pagina 173",R5200201
2026,174,SN,1097288,Mejora iluminación escalas Cl 102 A Cr 22 A - 72 Int 145,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tabla 1 al 331_2026.pdf, pagina 174",5200270
2026,174,SN,1097288,Mejora iluminación escalas Cl 102 A Cr 22 A - 72 Int 145,5200419,POST PRFV 8M 510KGF,1,,POST PRFV 8M 510KGF,"Tabla 1 al 331_2026.pdf, pagina 174",5200419
2026,174,SN,1097288,Mejora iluminación escalas Cl 102 A Cr 22 A - 72 Int 145,5200464,CABL CU 3X14 (ENCAU),50,,CABL CU 3X14 ENCAU,"Tabla 1 al 331_2026.pdf, pagina 174",5200464
2026,174,SN,1097288,Mejora iluminación escalas Cl 102 A Cr 22 A - 72 Int 145,5200231,"BR 1"" - 0.4M - 0°",2,,BR 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 174",5200231
2026,175,SS,1299554,Sendero Peatonal CR 74 CL 37 SUR -58,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 175",5200231
2026,175,SS,1299554,Sendero Peatonal CR 74 CL 37 SUR -58,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 175",5000263
2026,175,SS,1299554,Sendero Peatonal CR 74 CL 37 SUR -58,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"Tabla 1 al 331_2026.pdf, pagina 175",5200419
2026,175,SS,1299554,Sendero Peatonal CR 74 CL 37 SUR -58,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,15,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 175",5200464
2026,176,SS,1114450,Puente Peatonal Cl 2B CR 81A-49,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 176",5200231
2026,176,SS,1114450,Puente Peatonal Cl 2B CR 81A-49,5200293,LUM LED (OMEGA II) 64.5W,1,,LUM LED OMEGA II 64.5W,"Tabla 1 al 331_2026.pdf, pagina 176",5200293
2026,176,SS,1114450,Puente Peatonal Cl 2B CR 81A-49,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"Tabla 1 al 331_2026.pdf, pagina 176",5200419
2026,176,SS,1114450,Puente Peatonal Cl 2B CR 81A-49,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,12,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 176",5200464
2026,177,SS,1313469,GOLONDRINAS CL 65 CR 18 B -156 INTERIRO (154),5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 177",5200231
2026,177,SS,1313469,GOLONDRINAS CL 65 CR 18 B -156 INTERIRO (154),5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 177",5000263
2026,177,SS,1313469,GOLONDRINAS CL 65 CR 18 B -156 INTERIRO (154),5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,3,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 177",5200464
2026,178,SS,1318182,Sendero Cl 102 Cr 43 B - 5,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 178",5200231
2026,178,SS,1318182,Sendero Cl 102 Cr 43 B - 5,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,1,BRAZO 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 178",5200232
2026,178,SS,1318182,Sendero Cl 102 Cr 43 B - 5,5200270,LUM LED (KORELED) 44W,1,1,LUM LED KORELED 44W,"Tabla 1 al 331_2026.pdf, pagina 178",5200270
2026,178,SS,1318182,Sendero Cl 102 Cr 43 B - 5,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 178",5000263
2026,178,SS,1318182,Sendero Cl 102 Cr 43 B - 5,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"Tabla 1 al 331_2026.pdf, pagina 178",5200419
2026,178,SS,1318182,Sendero Cl 102 Cr 43 B - 5,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,10,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 178",5200464
2026,179,SS,1331968,Andén Cr 77 A Cl 45 FF - 55,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",3,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 179",5200231
2026,179,SS,1331968,Andén Cr 77 A Cl 45 FF - 55,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,3,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 179",5000263
2026,179,SS,1331968,Andén Cr 77 A Cl 45 FF - 55,5200419,UCAP POSTE PRFV 8M (ENTERRAR),3,,POSTE PRFV 8M ENTERRAR,"Tabla 1 al 331_2026.pdf, pagina 179",5200419
2026,179,SS,1331968,Andén Cr 77 A Cl 45 FF - 55,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,54,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 179",5200464
2026,180,SS,1330499,Vía CL 31 C CR 89 C -62,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 180",5200232
2026,180,SS,1330499,Vía CL 31 C CR 89 C -62,5000264,"LUM LED 62,4W ASIMÉTRICA 4000K HORIZONTAL",2,,LUM LED 62 4W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 180",5000264
2026,180,SS,1330499,Vía CL 31 C CR 89 C -62,5200308,UCAP POSTE CONCRETO OCTOG 8M,1,,POSTE CONCRETO OCTOG 8M,"Tabla 1 al 331_2026.pdf, pagina 180",5200308
2026,180,SS,1330499,Vía CL 31 C CR 89 C -62,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,20,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 180",5200464
2026,180,SS,1330499,Vía CL 31 C CR 89 C -62,5200270,LUM LED (KORELED) 44W,,1,LUM LED KORELED 44W,"Tabla 1 al 331_2026.pdf, pagina 180",5200270
2026,181,SS,1330456,ENCISO CR 22 B CL 59 A - 54,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 181",5200232
2026,181,SS,1330456,ENCISO CR 22 B CL 59 A - 54,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",,1,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 181",5200231
2026,182,SS,1326502,Sendero Peatonal CR 120 D CL 39 FD -22 (INTERIOR 142 ),5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 182",5200231
2026,182,SS,1326502,Sendero Peatonal CR 120 D CL 39 FD -22 (INTERIOR 142 ),5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 182",5000263
2026,183,SS,1322959,ANDEN - SMAP-CIV-058-26 CL 104 CR 70,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 183",5200231
2026,183,SS,1322959,ANDEN - SMAP-CIV-058-26 CL 104 CR 70,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 183",5000263
2026,184,SS,1321663,SMAP-CIV-076-26 CL 63 CR 108 BB 160,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",3,,BRAZO 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 184",5200232
2026,184,SS,1321663,SMAP-CIV-076-26 CL 63 CR 108 BB 160,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,3,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 184",5000263
2026,184,SS,1321663,SMAP-CIV-076-26 CL 63 CR 108 BB 160,5200419,UCAP POSTE PRFV 8M (ENTERRAR),2,,POSTE PRFV 8M ENTERRAR,"Tabla 1 al 331_2026.pdf, pagina 184",5200419
2026,184,SS,1321663,SMAP-CIV-076-26 CL 63 CR 108 BB 160,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,75,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 184",5200464
2026,185,SS,1221406,SMAP-CIL-0328-25 CL 42 C # 63 C - 97,5200220,UCAP LUMINARIA 400W,,1,LUMINARIA 400W,"Tabla 1 al 331_2026.pdf, pagina 185",5200220
2026,185,SS,1221406,SMAP-CIL-0328-25 CL 42 C # 63 C - 97,5200204,UCAP BOMBILLO 400W,,1,BOMBILLO 400W,"Tabla 1 al 331_2026.pdf, pagina 185",5200204
2026,185,SS,1221406,SMAP-CIL-0328-25 CL 42 C # 63 C - 97,5200241,UCAP BRAZO CURVO 3000M,,1,BRAZO CURVO 3000M,"Tabla 1 al 331_2026.pdf, pagina 185",5200241
2026,185,SS,1221406,SMAP-CIL-0328-25 CL 42 C # 63 C - 97,5200316,UCAP POSTE METÁLICO REDONDO 12M,,1,POSTE METALICO REDONDO 12M,"Tabla 1 al 331_2026.pdf, pagina 185",5200316
2026,186,SS,1227029,Sendero Cl 80 F Cr 88 A - 65,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 186",5200232
2026,186,SS,1227029,Sendero Cl 80 F Cr 88 A - 65,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 186",5000263
2026,186,SS,1227029,Sendero Cl 80 F Cr 88 A - 65,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,15,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 186",5200464
2026,187,SS,1332239,SMAP-CIV-109-26 CR 69 C CL 30-51,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 187",5200231
2026,187,SS,1332239,SMAP-CIV-109-26 CR 69 C CL 30-51,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 187",5000263
2026,188,SS,1332251,SMAP-CIV-117-26 CL 7 entre CR 45 y CR 46,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",4,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 188",5200231
2026,188,SS,1332251,SMAP-CIV-117-26 CL 7 entre CR 45 y CR 46,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,4,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 188",5000263
2026,188,SS,1332251,SMAP-CIV-117-26 CL 7 entre CR 45 y CR 46,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,18,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 188",5200464
2026,189,SS,1133147,Sendero Cl 53 Cr 78 - 151,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,1,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 189",5200231
2026,189,SS,1133147,Sendero Cl 53 Cr 78 - 151,5200270,LUM LED (KORELED) 44W,1,1,LUM LED KORELED 44W,"Tabla 1 al 331_2026.pdf, pagina 189",5200270
2026,189,SS,1133147,Sendero Cl 53 Cr 78 - 151,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 189",5000263
2026,189,SS,1133147,Sendero Cl 53 Cr 78 - 151,5200308,UCAP POSTE CONCRETO OCTOG 8M,1,,POSTE CONCRETO OCTOG 8M,"Tabla 1 al 331_2026.pdf, pagina 189",5200308
2026,190,SS,1231032,Cancha de fútbol en grama sintética Villa Laura CL 34F CR 106,5000269,"PROYEC LED 110W TIPO V LARGA (LONG ""L"") 5000K",10,,PROYEC LED 110W TIPO V LARGA LONG L 5000K,"Tabla 1 al 331_2026.pdf, pagina 190",5000269
2026,190,SS,1231032,Cancha de fútbol en grama sintética Villa Laura CL 34F CR 106,5200127,UCAP PROY. 1000W.,,14,PROY 1000W,"Tabla 1 al 331_2026.pdf, pagina 190",5200127
2026,190,SS,1231032,Cancha de fútbol en grama sintética Villa Laura CL 34F CR 106,5200214,UCAP BOMBILLO 1000W,,14,BOMBILLO 1000W,"Tabla 1 al 331_2026.pdf, pagina 190",5200214
2026,191,SS,1332324,SMAP-CIV-106-26 CR 80 CL 79 C 24,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",3,1,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 191",5200231
2026,191,SS,1332324,SMAP-CIV-106-26 CR 80 CL 79 C 24,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 191",5000263
2026,191,SS,1332324,SMAP-CIV-106-26 CR 80 CL 79 C 24,5200407,"UCAP TRIPLEX AL 2X4+1X4 XLP,AEREO",40,,TRIPLEX AL 2X4+1X4 XLP AEREO,"Tabla 1 al 331_2026.pdf, pagina 191",5200407
2026,191,SS,1332324,SMAP-CIV-106-26 CR 80 CL 79 C 24,5200419,UCAP POSTE PRFV 8M (ENTERRAR),3,,POSTE PRFV 8M ENTERRAR,"Tabla 1 al 331_2026.pdf, pagina 191",5200419
2026,191,SS,1332324,SMAP-CIV-106-26 CR 80 CL 79 C 24,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,4,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 191",5200464
2026,191,SS,1332324,SMAP-CIV-106-26 CR 80 CL 79 C 24,5200270,LUM LED 44W ASIMÉTRICA 4000K HORIZONTAL,1,1,LUM LED 44W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 191",5200270
2026,192,SS,1332332,SMAP-CIV-107-26 CL 79 CR 72B,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 192",5000263
2026,192,SS,1332332,SMAP-CIV-107-26 CL 79 CR 72B,5200302,UCAP POSTE CONCRETO CARABOBO 5M,1,,POSTE CONCRETO CARABOBO 5M,"Tabla 1 al 331_2026.pdf, pagina 192",5200302
2026,192,SS,1332332,SMAP-CIV-107-26 CL 79 CR 72B,5200422,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,5,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,"Tabla 1 al 331_2026.pdf, pagina 192",5200422
2026,192,SS,1332332,SMAP-CIV-107-26 CL 79 CR 72B,5200501,UCAP CAJA CONCRETO 50X50 CM,1,,CAJA CONCRETO 50X50 CM,"Tabla 1 al 331_2026.pdf, pagina 192",5200501
2026,192,SS,1332332,SMAP-CIV-107-26 CL 79 CR 72B,5200238,BRAZO CARABOBO SENCILLO,1,,BRAZO CARABOBO SENCILLO,"Tabla 1 al 331_2026.pdf, pagina 192",5200238
2026,193,SS,1332341,SMAP-CIV-108-26 CL 78B CR 72 A 110,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 193",5200231
2026,193,SS,1332341,SMAP-CIV-108-26 CL 78B CR 72 A 110,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 193",5000263
2026,193,SS,1332341,SMAP-CIV-108-26 CL 78B CR 72 A 110,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tabla 1 al 331_2026.pdf, pagina 193",5200217
2026,193,SS,1332341,SMAP-CIV-108-26 CL 78B CR 72 A 110,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tabla 1 al 331_2026.pdf, pagina 193",5200201
2026,193,SS,1332341,SMAP-CIV-108-26 CL 78B CR 72 A 110,5200238,UCAP BRAZO SENCILLO CARABOBO,,1,BRAZO SENCILLO CARABOBO,"Tabla 1 al 331_2026.pdf, pagina 193",5200238
2026,194,SS,1333678,Sendero Cr 24 B Cl 101 AB - 32 Int 130,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 194",5200231
2026,194,SS,1333678,Sendero Cr 24 B Cl 101 AB - 32 Int 130,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 194",5000263
2026,194,SS,1333678,Sendero Cr 24 B Cl 101 AB - 32 Int 130,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,34,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 194",5200464
2026,195,SS,1339969,Sendero Peatonal CL 49 CR 99 F -155 (INTERIOR 120),5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 195",5200231
2026,195,SS,1339969,Sendero Peatonal CL 49 CR 99 F -155 (INTERIOR 120),5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 195",5000263
2026,196,SS,1340685,LA SIERRA CR 1 B CL 53 C - 4,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 196",5200231
2026,196,SS,1340685,LA SIERRA CR 1 B CL 53 C - 4,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 196",5000263
2026,197,SS,1342853,Andén CL 31 CR 85 -10,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",4,,BRAZO 1 - 0.4M - 0°,"Tabla 1 al 331_2026.pdf, pagina 197",5200231
2026,197,SS,1342853,Andén CL 31 CR 85 -10,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,4,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 197",5000263
2026,197,SS,1342853,Andén CL 31 CR 85 -10,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,21,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 197",5200464
2026,198,SS,1322966,VIA SMAP-CIV-064-26 CL 76 CR 87 A - 13,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 198",5200232
2026,198,SS,1322966,VIA SMAP-CIV-064-26 CL 76 CR 87 A - 13,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 198",5000263
2026,198,SS,1322966,VIA SMAP-CIV-064-26 CL 76 CR 87 A - 13,5200301,UCAP POSTE CONCRETO REDONDO 9M.,1,,POSTE CONCRETO REDONDO 9M,"Tabla 1 al 331_2026.pdf, pagina 198",5200301
2026,198,SS,1322966,VIA SMAP-CIV-064-26 CL 76 CR 87 A - 13,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,8,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 198",5200464
2026,199,SS,1323002,Senderos peatonales SMAP-CIV-075-26 CL 63B CR 105 D 51,5020117,UCAP POSTE PRFV 9M (ENTERRAR),7,,POSTE PRFV 9M ENTERRAR,"Tabla 1 al 331_2026.pdf, pagina 199",5020117
2026,199,SS,1323002,Senderos peatonales SMAP-CIV-075-26 CL 63B CR 105 D 51,5090209,PUESTA A TIERRA,1,,PUESTA A TIERRA,"Tabla 1 al 331_2026.pdf, pagina 199",5090209
2026,199,SS,1323002,Senderos peatonales SMAP-CIV-075-26 CL 63B CR 105 D 51,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",7,,BRAZO 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 199",5200232
2026,199,SS,1323002,Senderos peatonales SMAP-CIV-075-26 CL 63B CR 105 D 51,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,7,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 199",5000263
2026,199,SS,1323002,Senderos peatonales SMAP-CIV-075-26 CL 63B CR 105 D 51,5200422,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,15,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,"Tabla 1 al 331_2026.pdf, pagina 199",5200422
2026,199,SS,1323002,Senderos peatonales SMAP-CIV-075-26 CL 63B CR 105 D 51,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,75,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 199",5200464
2026,199,SS,1323002,Senderos peatonales SMAP-CIV-075-26 CL 63B CR 105 D 51,5200501,UCAP CAJA CONCRETO 50X50 CM,7,,CAJA CONCRETO 50X50 CM,"Tabla 1 al 331_2026.pdf, pagina 199",5200501
2026,200,SS,1330324,V{ia M4 y Andén Cl 48 B Cr 67 - 53,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 200",5200232
2026,200,SS,1330324,V{ia M4 y Andén Cl 48 B Cr 67 - 53,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 200",5000263
2026,200,SS,1330324,V{ia M4 y Andén Cl 48 B Cr 67 - 53,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"Tabla 1 al 331_2026.pdf, pagina 200",5200419
2026,200,SS,1330324,V{ia M4 y Andén Cl 48 B Cr 67 - 53,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,19,,CABLE CU ENCAUCHETADO 3X14 CU,"Tabla 1 al 331_2026.pdf, pagina 200",5200464
2026,201,SS,1332216,SMAP-CIV-098-26 CR 43A CL 31,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"Tabla 1 al 331_2026.pdf, pagina 201",5000263
2026,201,SS,1332216,SMAP-CIV-098-26 CR 43A CL 31,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tabla 1 al 331_2026.pdf, pagina 201",5200217
2026,201,SS,1332216,SMAP-CIV-098-26 CR 43A CL 31,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tabla 1 al 331_2026.pdf, pagina 201",5200201
2026,202,SS,1332226,SMAP-CIV-099-26 CR 43 A CL 38-72,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",2,,BRAZO 1 - 1.5M - 52°/0°,"Tabla 1 al 331_2026.pdf, pagina 202",5200232
